-8.4987,9.642,-6.7389,7.6311,-6.9309,-6.4329,9.2272,-1.7558,2.8048,-9.7262
1.3742,0.8047,2.8959,7.7371,-3.5514,-1.6622,-3.8483,1.9053,-6.9856,-9.9387
-0.44352,-8.2989,3.3668,2.6505,0.21508,-9.326,8.3223,8.0034,5.3062,-2.1903
9.938,8.6055,3.0124,2.2446,3.9263,6.9904,-2.3351,2.3384,-7.4697,5.3068
-4.7442,-3.4506,-2.1516,-3.8287,-6.2133,-1.6987,-5.4571,-5.1142,-1.2682,-9.4953
3.5877,5.9623,-1.7462,4.0427,-3.2656,8.5883,-9.3808,6.8038,-7.5979,-7.3625
-7.7033,-3.1284,-3.3153,0.41652,-4.3057,1.6107,8.8013,2.8779,4.1736,5.0876
-5.8554,-5.9832,-7.5493,-9.1281,-6.9494,7.2966,-5.0694,9.8518,-7.3792,-5.0181
-1.7062,-6.3032,-3.8299,9.7313,-7.8881,-0.87628,4.3064,-0.42076,3.1279,0.448
-8.6621,-0.54469,5.1164,9.6725,-2.9429,9.1304,9.7314,3.6789,-9.212,7.9728
0.21071,-6.6143,-7.6078,-0.11291,5.9878,-4.937,-2.8373,-8.4391,1.6774,1.596
-1.759,9.0256,-7.9719,5.4125,-4.7168,-9.2687,6.3714,-4.4159,2.3437,9.505
-4.5111,7.7473,-3.6901,-7.4384,3.7909,5.4261,-3.56,-8.3052,-0.80503,-2.2881
0.25344,4.2992,-3.7666,-6.5856,-2.2734,-8.4774,5.8265,4.2521,-6.0779,-2.4657
9.848,6.985,-6.7876,-3.2924,1.9327,5.9487,0.17072,-2.9546,1.3705,-2.746
-4.5606,-3.4884,-9.433,-0.30002,0.49266,3.098,2.9163,0.16158,3.062,5.5955
8.1407,4.5577,-1.6524,8.9794,-9.7461,5.509,4.4537,7.2954,-2.1513,-8.4075
-1.5884,6.1559,0.14981,8.9114,3.8383,3.249,-3.2554,-0.96979,-0.20395,-3.835
-6.4833,6.5118,-1.7845,-6.8225,7.3172,9.2531,7.0719,-8.3396,-5.086,-6.3324
-4.927,4.8075,1.4237,-5.0129,6.9658,1.5741,5.3077,0.075288,8.3292,0.86244
-8.6775,9.6431,2.8425,8.4798,-5.1815,-2.0183,2.8751,2.6692,1.731,8.9408
-8.1527,-5.3784,7.5176,-0.90311,5.7468,-2.0588,7.6511,1.8357,-9.777,5.0835
7.0952,6.4574,-0.34292,-4.5117,-4.7868,6.2901,0.73924,-0.49139,5.9617,-2.5728
-9.8951,-2.8447,-3.8918,6.8843,0.54585,-7.9187,-0.72951,-0.95057,-8.2541,-8.7465
9.396,-6.2283,-5.9301,2.6336,5.221,-6.9586,-4.5479,-2.0077,-0.62362,-5.8951
-9.0173,7.3221,1.2719,0.32056,5.4965,6.4969,9.3551,-9.824,9.7201,-7.2474
5.3505,8.4723,-3.6305,7.6082,-4.0265,6.2273,-1.5879,9.4873,0.6035,-5.1007
-5.4598,7.6617,-0.54484,6.2134,3.8258,4.3224,-6.8256,4.6677,-2.9461,3.4792
-1.509,-0.96231,1.4757,6.1583,-3.8269,7.477,3.6739,7.2985,-5.9634,-8.2824
-4.462,-0.63378,-8.1487,-5.3217,5.4224,7.9313,-5.2536,8.3049,4.0781,-1.0137
9.8094,-7.4562,-5.7167,7.9591,7.0944,0.38879,0.79626,-0.43625,9.7529,1.6239
-2.1974,-7.059,-8.5133,-5.3956,3.2426,-6.0196,9.9283,2.6207,6.1729,3.2152
5.5171,-8.7361,4.7383,-7.0797,-2.4432,0.48958,-5.6628,-1.1907,-3.8171,-0.58051
7.1743,0.78444,-1.0614,0.1785,-3.7498,-0.89379,6.3991,9.7638,8.1435,-0.42389
-8.1354,8.8093,-6.65,5.8041,6.7298,-7.4344,-8.4243,-8.2401,-9.3379,-0.5889
-5.968,4.4979,-3.716,-4.0045,7.6871,-7.0788,2.276,1.1885,-0.47022,6.131
2.3391,-5.6252,8.6118,-0.7799,6.3142,-5.5836,-0.25649,6.553,4.7231,4.1202
2.303,4.4874,-7.1928,-9.9058,8.994,6.515,-6.8182,2.9463,4.835,-8.9495
-4.9936,-7.6538,9.6547,4.8698,3.3036,-6.3545,-7.2411,-6.5249,0.66961,-1.4684
-4.5336,-9.0995,-0.15233,-9.279,9.8325,-5.7373,9.9454,-7.5053,-3.2857,9.4774
-9.1546,-3.2536,1.6941,1.2423,5.3934,7.325,-0.51931,8.7193,2.7304,8.7249
5.0403,-7.2128,-3.1815,-8.96,6.6711,6.1838,7.1539,3.9508,-1.8732,-5.2441
-0.13164,3.3115,0.071966,-9.5857,3.6301,1.5327,-3.8857,-2.3923,9.8436,5.0757
6.9089,-3.872,-7.8944,-5.2564,-7.755,-7.9713,-6.5705,-1.2315,-4.0631,9.6999
-2.8187,8.0162,-0.43533,4.0353,-3.8637,8.7259,2.9123,5.5573,-3.2226,-1.6855
2.4369,-2.2958,-8.3674,-4.2581,5.07,-9.4144,-9.1119,-4.5422,-2.5992,3.3933
-2.6408,8.7857,3.7544,-2.767,-3.2988,-6.6636,-8.6922,-8.9072,3.1532,9.0039
1.7165,-9.8478,-9.946,-2.5895,-3.6526,-3.5956,-0.47866,-2.6281,-0.8996,-2.0405
-4.8881,9.1564,2.61,-0.56514,-6.3286,3.8217,0.58888,9.329,9.2045,5.5014
4.6077,-2.899,-1.8388,9.3933,3.8601,-6.1751,1.1308,8.2424,-8.1488,9.0814
-8.5858,8.1842,-2.2478,4.9078,8.2255,7.2253,0.45184,1.7862,0.52446,4.9742
5.503,-2.1605,5.7613,0.90464,-5.5362,-8.5401,2.4538,-5.6235,4.9396,9.9688
1.172,-7.3208,9.6479,-3.6414,-9.8119,7.8773,8.8861,-4.0059,5.5285,-7.4017
7.498,4.7678,4.1651,5.1701,-1.1492,2.2646,-8.6147,0.039404,7.2563,-1.9567
3.7508,9.2501,2.9804,-7.6425,-1.503,-0.33627,-2.3936,5.7859,3.7028,6.4562
7.5755,2.6082,-3.2008,0.071659,-4.1878,-9.971,-7.0179,-9.2338,-6.401,5.9428
9.6129,-8.8223,8.4083,-5.884,-0.56131,8.8547,-5.5166,3.3746,-3.1833,7.6113
-0.57912,-1.8214,1.0476,-6.4262,-9.1553,-6.8212,5.1528,-4.2833,-7.7288,-2.8028
9.0646,-7.9676,2.6931,-0.58189,6.3266,2.2781,-6.8703,-3.4219,-2.2998,7.2147
3.9094,-5.7518,-8.51,5.578,-1.2755,2.7498,4.005,0.38723,6.2612,-2.203
0.12746,-1.5886,-2.0538,-4.9904,1.1044,7.7617,1.7762,5.7587,1.7852,5.081
-8.7198,-2.3055,6.2989,2.9964,2.4354,5.5147,-2.2172,1.8353,-6.0475,-7.2312
8.1567,7.5127,4.3937,-8.9917,5.3624,4.8807,0.70011,6.6237,6.4773,3.0797
9.9299,-4.0465,4.936,-5.9519,-1.9232,-1.5958,4.3449,3.0867,-8.2619,-6.9035
-6.8476,2.1465,-4.2858,5.0382,5.3808,-0.96207,6.8626,-6.1221,-2.4926,-9.1338
-9.7905,-1.8613,-7.0077,-8.7293,-1.9115,3.2798,-0.58062,-6.4077,-6.6902,7.5304
9.076,-6.6788,-7.6764,-1.9748,2.8037,-0.050306,-3.2718,-9.3936,-0.6223,-2.6782
5.3171,0.75421,2.1922,-3.9049,-1.0448,-2.2997,-0.020944,1.0176,-0.73987,-2.8518
0.18079,1.6554,-2.9298,8.7584,1.9315,9.1573,0.65504,2.2271,4.8962,8.405
0.51466,3.2107,8.8511,-7.7159,4.8643,-7.4637,4.7481,-6.7865,-2.1,-1.237
2.4947,4.4586,1.219,0.012389,-0.38419,1.9397,-1.7865,-5.2538,7.9388,2.7608
4.8347,8.3,6.958,4.4899,2.4051,8.9908,9.439,-5.241,-8.801,7.4103
7.745,0.092737,-5.167,0.28707,-4.3125,2.9282,-1.775,-2.5962,-8.5391,-4.3189
5.8527,0.91108,6.4634,-5.3962,-3.2198,-0.40641,-2.9611,-1.3689,-4.3442,-4.3987
2.9592,-6.6938,-4.6788,3.2098,1.3294,3.2027,2.0102,4.8749,2.7282,5.1719
2.5194,0.56048,5.6983,-6.2216,3.6787,0.029332,4.9885,7.8454,-5.9923,1.5111
9.0749,2.3327,-4.459,2.4597,3.5739,-3.7317,9.8243,2.4824,-2.8074,-7.6914
-9.6111,-0.85349,-6.3176,-6.9078,-4.588,1.8905,-8.8138,-8.1106,6.025,-2.2625
-5.3454,9.5001,2.3843,4.7858,9.8687,6.0833,1.9871,2.5796,-8.7017,-3.9506
4.1475,-8.4575,4.6809,-4.8128,-6.1049,-1.1423,2.2923,-4.6967,3.6937,-4.4262
-5.7649,-7.6249,9.7596,-6.3542,3.0001,-0.25431,0.82742,-7.8908,8.1864,-3.4788
0.49962,2.9006,5.9223,0.21524,-2.4299,-9.0258,-2.0461,-4.6389,5.2376,6.1401
-7.5378,-2.6108,3.3263,5.1081,3.0867,-1.8559,-3.5202,6.3556,2.106,-2.3404
-5.1099,-4.9045,-4.1619,-3.241,9.9497,2.5171,8.6509,8.7672,-3.3292,-3.2744
2.2199,2.9332,-2.2662,-6.5559,-8.2159,-4.7844,-5.2872,9.4559,-9.5992,0.21515
-9.2054,-4.1313,-7.1172,4.0834,-3.1614,2.6029,-1.1805,-6.9786,-0.22968,5.0364
-4.6033,-8.4912,-4.1256,2.1933,2.978,-6.7312,-9.6124,-4.1816,-0.3691,2.6061
0.46841,-4.9661,-1.581,6.7867,0.1101,0.60753,7.7864,8.7283,3.249,-0.72552
-4.2559,-8.1875,3.9886,1.5956,0.48049,0.31502,2.004,-9.7968,-4.6857,-7.2484
-5.6844,-0.41488,5.531,-0.21852,-2.7178,-6.0601,-8.2425,6.4323,-4.6025,-7.3484
1.7659,-2.9982,-4.3734,6.7536,6.1732,1.3347,-4.4534,8.181,-1.9158,4.749
1.5649,-1.6888,-9.3064,-5.4879,8.0157,-1.9096,-9.2483,9.6678,3.4504,-6.9151
9.8645,-3.8249,-3.2875,5.194,-2.9815,1.9141,1.859,-7.4335,5.957,-3.3088
-0.11642,-4.0364,-1.6263,4.6657,-7.3857,5.3877,7.8204,3.3317,1.1077,-7.3969
5.3058,-6.9204,9.8921,0.7839,3.0268,-4.0028,-5.745,-6.6456,6.7475,9.142
5.459,5.8377,8.3755,-6.2147,-9.1855,1.1228,0.15338,-1.9899,9.1876,1.2547
-9.1602,5.2628,4.692,-2.3381,-2.7774,9.3018,-1.7955,-8.0179,9.8345,-7.2648
6.6806,-7.6474,6.1814,0.073594,6.7683,9.0701,-3.1427,5.5603,1.6696,-1.3268
5.4197,-4.642,-0.30652,2.9648,6.6615,-1.3969,-2.1074,-2.0141,-0.43864,-1.0017
0.70449,1.0407,6.7274,3.9384,-2.7384,9.3703,5.8887,-4.9455,2.0062,-1.2739
4.7919,-5.1176,3.4963,-4.0161,-5.5341,8.6797,9.7893,3.5255,-3.3267,5.4628
4.0436,-2.2423,-3.8949,-0.43244,-0.036536,-4.5936,-2.7202,-3.0898,8.0302,1.133
2.4032,5.8807,6.4092,7.858,6.0086,2.3897,-3.1721,9.3366,4.8386,-6.2997
-5.9732,-2.392,-8.9307,-2.6825,4.4104,-1.2438,-3.8275,-6.0815,-5.568,-1.9828
5.9392,7.1301,-5.9076,0.23118,0.052604,-0.84619,-8.4498,8.3921,-7.9545,2.2984
-7.4985,3.2471,-0.44194,-4.8322,0.51287,0.35608,-6.7749,2.009,9.6395,3.6811
-5.5907,-3.1485,-3.1148,-0.021951,-6.6416,1.789,-9.8501,-4.5779,8.9007,7.056
-1.3876,-8.6051,-1.8053,-6.2807,0.92489,1.8999,1.4517,-5.3077,-1.9848,-3.3022
4.3843,4.3748,-1.9212,-4.2159,-5.461,6.1269,-2.5874,-9.4127,8.3056,-7.0762
-7.5797,3.5747,6.4786,-2.098,3.5875,7.9284,-8.9109,8.0572,7.0368,-4.7636
0.60845,2.0103,-4.5472,9.8152,-0.64004,7.1982,8.386,4.2168,3.4167,-8.9358
-7.2146,-7.4978,-6.0342,-9.4586,8.4869,5.2754,-9.1604,0.49073,-2.7845,-6.0134
6.3742,-7.3829,-6.1712,-3.752,2.5002,7.0613,-3.949,-7.9697,-6.619,-0.29701
-8.3955,5.308,-6.2462,-2.8957,-3.8742,9.5228,-7.9842,4.6856,-4.5691,-3.1348
7.7898,0.44919,-6.8781,-7.862,2.698,-3.7391,9.8177,7.6277,3.3853,9.5295
-4.0004,-2.9945,9.6528,-5.4599,-8.4645,6.188,-7.5895,3.2088,9.3366,5.9209
-6.3619,9.6655,-9.6662,3.8551,8.0214,1.453,-5.6503,0.43644,0.85221,-9.6868
-1.2452,5.1311,7.5336,-7.3251,-3.5038,3.1684,6.7416,5.9542,8.2576,-9.2411
0.6589,-4.2936,-7.0005,-4.2155,-3.1473,-5.6904,3.0359,-9.0516,6.0678,1.5255
6.5104,1.334,-0.57462,0.080769,-8.3846,-6.0206,-7.4642,8.1455,-3.9623,-6.4284
-7.1865,9.7217,8.4279,-2.3024,8.596,0.62713,1.9229,4.9791,-9.119,-4.7561
9.8693,4.0791,-0.1576,5.1747,5.786,3.3988,-9.4559,-2.6268,-6.9649,-2.696
5.7414,-6.7833,-0.99918,9.1389,-6.494,1.5476,1.5993,5.2206,-7.0029,-4.9501
-6.1717,9.3967,9.7548,-8.9248,9.5882,-0.76722,9.109,5.1382,2.4991,-0.56793
-9.7589,4.1068,-5.2816,1.0163,-6.5599,2.9564,5.4782,3.2624,-5.6596,4.9434
1.4388,1.0513,-9.3187,8.4891,-1.8964,-2.5198,-7.7393,5.8616,-1.1182,4.2058
-4.1345,2.1489,1.2714,1.7315,-0.5696,-8.8458,1.74,-6.3724,-5.4116,-0.49886
3.9128,-8.2242,1.8687,9.2271,-1.8833,0.44107,5.5988,3.6322,5.9745,-8.6163
9.1231,7.2199,9.4943,-7.1334,-4.6281,7.3185,1.2204,-6.5012,5.0769,7.574
3.9417,7.3481,-2.4847,3.6468,5.1237,-4.6429,-4.0449,-1.1197,-4.2798,0.48341
4.8368,-3.2229,-3.2194,3.0516,1.0924,-4.5654,-0.24362,-3.9286,-2.9572,-3.8587
-5.0374,7.8014,7.7818,4.5498,4.3392,9.303,-9.0563,-0.64495,-7.81,5.6882
4.9573,-8.7531,2.3826,9.106,4.8551,5.4006,3.0037,-4.7676,-8.4747,-9.8972
8.5225,1.1734,-8.8848,7.8489,-6.9586,-4.1708,2.2764,6.6656,-5.4191,8.4399
8.6116,-8.9459,-4.1851,-4.279,0.6944,-4.0274,0.28196,6.4439,-5.6637,8.6828
8.6924,-7.5907,-2.5471,-0.98724,3.9313,9.9077,-9.1323,5.1443,8.6956,-0.2275
8.8623,-6.3732,-2.3074,0.46271,-4.6611,-3.9707,-0.58495,6.4461,7.9178,8.7383
-5.8971,-7.8944,-6.9954,-9.3089,-8.475,5.2836,-3.9274,-3.0629,0.33249,2.3115
-5.8443,-3.6672,-3.9847,-7.6896,1.9695,-9.8201,-4.7612,-1.6761,-7.9107,-0.12385
-3.8329,-4.8272,8.7755,1.6482,-1.2082,3.8834,-4.57,-0.69327,0.0026341,-5.4068
0.3771,5.7277,6.6701,2.1499,5.9362,-4.4113,-2.9843,4.2514,9.8898,2.0875
-4.1224,8.5664,-4.0148,-9.5693,4.6568,3.2171,-7.7275,1.4903,1.5126,1.3971
0.45175,-7.4106,-6.3292,-4.6464,-0.14399,3.7968,0.65714,-7.9927,9.094,4.2387
-7.1464,-2.6421,-4.5028,-6.3621,-6.2958,-9.0346,-6.2435,7.2037,-5.8126,-1.4557
1.9016,-3.7386,9.9474,5.3864,-1.0121,-3.2296,1.3743,-1.9088,2.9739,3.0284
-2.5112,-8.0829,6.4984,-8.5636,-7.247,-8.4912,-6.5042,3.7954,-9.4874,-4.8511
0.92139,-7.0297,-8.9718,8.6804,2.0255,-9.874,4.5757,-1.3314,-5.8987,8.7992
4.8584,-0.03915,-5.3841,-8.7189,-9.5768,7.7957,3.4214,6.2311,7.0782,-3.4795
2.3258,1.3224,6.3495,3.1783,-2.3261,8.1879,-0.020535,-1.1343,-6.4292,-4.0431
-9.3258,-9.6459,-4.8929,-7.955,-2.7735,6.9423,8.4339,4.355,-6.3524,7.2714
7.772,-0.21334,-0.39374,-1.4273,-1.067,6.6296,-1.1644,5.0976,8.6843,8.7933
-5.5313,-7.0425,-6.4761,-0.061869,3.9558,-1.7419,4.8924,0.60183,-4.8295,-3.9799
-0.74356,5.1541,-7.76,7.2492,-9.7837,-2.7063,-6.6302,-2.0588,-3.3281,9.0295
-6.3148,4.5855,-6.7712,-0.015072,3.7595,-6.6441,7.9352,9.8669,-5.003,5.3643
-9.0001,0.76595,9.5027,-0.8126,8.584,8.8545,5.8901,3.9831,-4.9553,-3.3601
5.3303,-9.1599,5.1003,-8.0659,3.4072,-9.6633,5.0003,-2.0535,6.5264,0.66149
-6.6511,-9.7404,-0.90722,-3.5217,-9.3383,-1.547,-6.9729,8.766,-8.6873,6.5749
-7.8743,-5.276,-9.984,2.3856,3.0286,1.1741,-6.5459,-8.4133,0.1595,5.7901
-9.9552,1.4797,-7.2835,-6.8203,-0.80478,-5.2081,5.7934,9.8,1.4539,-0.33125
-4.829,7.2834,-5.8426,7.8492,-0.37729,2.4947,-2.2355,-0.99043,1.142,-9.1378
5.6857,-1.238,-4.8109,-9.6683,0.74999,-7.3443,3.3751,4.629,-6.2136,-8.7739
-8.6775,-0.0678,-8.908,-7.8033,6.2127,-0.79037,-9.5535,0.31328,-4.8045,6.4004
9.8524,8.7661,-8.5491,-6.4231,-0.7967,-5.2916,4.2773,-3.1291,-6.1186,6.0691
1.5567,2.9138,3.6029,-4.1051,2.5737,8.4459,-6.6336,-5.9959,2.3134,-9.3246
3.4388,-8.5442,0.8542,-0.79216,4.1267,-6.152,-9.4603,0.50766,4.2303,0.71205
1.6991,-7.6074,-4.1516,-2.8176,-1.374,9.1331,-2.3013,-8.7555,-1.7643,4.327
9.7291,-5.1058,-5.327,-7.1671,0.3533,5.429,-2.7283,6.5835,-6.9891,-7.9625
-3.5393,-4.8653,-4.0734,-7.5563,-9.3869,6.9664,8.847,-4.5779,5.7288,-5.5802
1.2142,2.3177,6.5777,-0.64685,7.1941,-7.2912,6.5256,-9.3765,8.4072,-4.0102
-9.118,0.77044,-6.5225,1.6954,-2.849,-4.9886,-7.2142,-2.2057,-9.0579,2.8211
0.59744,0.92251,-5.004,6.6774,7.0719,-6.8055,8.9005,0.29611,-0.2355,4.535
-4.1631,-4.2232,-5.1132,-2.0574,8.7941,7.2175,2.0406,-1.2145,-9.8912,-5.1766
1.4565,0.27135,-2.0956,0.87286,3.8084,-6.8201,1.4849,-4.7362,-0.89487,3.0052
1.1841,4.0192,4.8846,-5.9064,-6.6833,0.45562,2.2561,-5.4238,-1.7363,5.8513
-9.5491,-2.948,-1.1456,-5.9222,6.8983,4.1552,-2.5057,4.6307,-7.1615,6.2076
-0.73488,9.9471,-5.8924,3.8419,-3.3569,-4.1633,3.6773,-2.5377,5.0255,-3.3586
6.9087,-7.6217,5.4055,-7.7091,8.5432,4.235,7.2076,2.6398,9.2306,3.0601
8.4054,-0.8486,-3.134,-8.302,-4.0151,1.3396,8.3528,-4.6883,-3.7373,7.4044
7.0106,-6.7737,-1.2211,8.2848,-2.916,-5.1514,9.3615,-1.5397,-7.6048,-0.25066
-6.933,0.73601,-6.5785,4.414,-2.0553,-6.2493,1.3308,-8.012,9.2432,-9.8883
0.31325,8.9859,-3.2961,5.6111,2.5755,6.5899,6.6878,-9.6832,7.5655,9.3815
-7.1421,-3.4204,-0.65074,6.9539,-1.6817,3.6739,-7.2158,-6.5166,1.691,9.4345
4.919,-9.3656,1.8329,-3.0074,1.9947,0.32574,5.8141,-6.2517,5.2904,-6.8213
-7.7426,-6.7658,-4.6561,-5.1425,3.5444,4.0961,-7.5961,4.6557,9.9072,5.4984
3.2624,0.19685,5.1951,7.4187,1.6262,3.2633,-5.7019,3.5795,4.4138,9.7244
1.2417,-9.8448,1.2584,5.4501,3.609,-0.48438,-5.5793,-3.9156,9.8832,7.9876
4.6386,-0.70732,2.9218,1.2456,-0.6283,0.04627,-3.1171,7.4301,-3.6619,9.7209
7.2788,-0.43027,7.3245,0.78644,-0.88052,2.1715,-7.8928,5.241,-4.4538,8.1524
9.0751,-8.1295,4.5151,7.9658,-0.60769,5.8115,-4.6764,-4.0766,-0.23242,8.5607
-5.5767,8.4337,-7.7609,9.0498,1.9173,-5.6269,8.4481,4.4952,7.6156,-6.2884
7.6789,-4.745,2.5562,1.8938,1.5647,6.1717,0.47603,7.4884,5.1781,9.6035
7.0084,5.984,9.7657,2.6245,-2.1953,-3.493,-1.4604,0.29308,1.7263,-1.8195
-1.251,-7.6164,-8.1505,2.3745,9.0257,-1.7051,4.4641,1.8893,9.009,6.8228
-1.4524,-2.5483,-8.1212,-5.9466,6.8154,-8.919,-1.9663,-4.5112,6.2521,-0.66422
-3.054,-5.7565,4.5509,0.58301,-6.149,-7.0481,9.5418,7.4361,7.9646,-1.5513
5.743,-9.1094,6.5077,-4.0864,-5.3138,6.2498,8.0839,-3.2716,2.5909,1.3175
2.199,2.558,-7.2707,8.6542,-1.4045,1.7058,0.46458,8.2537,-4.0454,-5.2719
-8.2338,-7.1863,3.4249,-9.1179,-5.0234,-7.4579,-3.3903,3.9971,-9.3343,-2.374
3.593,-0.8243,4.0224,3.8324,5.969,4.3852,7.3403,2.0658,5.5115,-8.8657
2.5039,-0.8357,-5.7527,1.4479,9.0374,2.3193,-8.92,-6.632,3.4958,8.9412
-2.8582,2.0327,8.2723,-5.7038,1.1053,3.9079,-1.6722,2.2644,8.9494,6.3907
-5.6444,7.8883,8.5121,9.076,1.3113,-0.87303,-1.7561,-4.6111,8.8345,6.3742
-9.8964,8.2593,-4.1346,-1.4031,-9.6661,7.5042,0.093972,5.2293,-2.7514,1.9763
7.6709,5.6283,-7.1654,-3.8383,6.5859,-0.54563,-2.6432,3.6667,9.8729,-3.6672
-8.085,1.1958,-5.7836,-3.4008,9.5289,1.4895,-0.77382,1.3723,-9.6309,6.17
6.4639,-1.0749,-8.3432,3.8326,-1.9992,1.6873,2.1289,4.4318,-7.3159,-4.9844
5.4069,2.2152,1.0537,7.1144,-8.2089,0.81603,7.0459,-7.1553,-1.3705,-3.5922
3.4601,0.79139,8.7609,0.48138,-7.0171,7.709,-9.1155,-6.8021,-0.74943,-4.0477
-2.949,0.85582,-8.4962,1.5573,6.7647,7.5587,6.3192,-7.9041,-7.0768,-3.5667
-0.25556,-0.27728,-5.1947,-7.4884,2.4325,3.7623,-5.075,3.5209,-9.0136,-2.9256
4.4695,-1.1516,-8.5616,-5.5218,1.5082,2.494,8.7077,8.6209,-2.9296,7.8232
-8.3178,-6.903,7.1067,4.573,1.7319,-2.3259,-9.1022,-4.1124,-1.9987,-0.81385
4.4675,-4.5664,6.9204,9.9044,6.3025,0.20102,-1.7573,7.0179,2.888,5.9033
-3.2193,-4.1733,-4.8884,-0.94149,3.3995,-9.4148,2.2739,2.524,-2.3436,-7.2467
-1.9193,-4.2065,-9.9668,4.5408,-2.8746,-9.3067,-5.4626,-8.514,-4.8526,9.4429
3.1497,6.7718,0.96995,2.4015,8.9026,0.94922,-2.5458,9.4122,-9.3171,5.6877
-1.7214,4.8351,6.5047,1.2569,-9.9583,0.73251,-1.7031,-0.0091817,-7.8443,-6.7042
3.7551,-1.5251,3.5163,9.1049,7.638,-7.061,4.112,-1.5806,1.7868,-0.24317
-3.966,-3.1458,-3.4037,-1.1007,7.9265,1.7496,-1.2223,-9.3365,5.929,7.309
-0.036712,-5.9412,-5.6343,1.666,-2.6803,2.0305,6.2033,5.4517,7.9644,-8.5773
9.1478,-9.8836,3.2031,-1.0578,3.2164,-2.5465,-8.9688,-5.8181,-9.9995,6.2718
-7.6742,-0.13034,-8.2024,-2.5201,7.871,-0.51834,-5.1301,4.8169,6.0538,2.2786
4.9109,-5.0601,-1.5858,6.6506,-0.71445,-3.3288,-0.016427,6.4655,-4.4989,8.8297
-6.0848,-0.22446,-1.1818,4.7897,-5.5309,-6.4473,0.5843,-8.6563,-4.4855,4.383
6.0673,3.8183,5.0743,7.8456,3.5163,5.2395,-3.0039,4.9186,8.252,-4.0608
5.2079,7.2795,3.404,-4.2478,-4.7063,-8.4905,-0.64307,6.6329,3.0594,5.4473
-3.755,7.8702,0.78305,-7.8385,-7.9144,7.5735,9.6135,7.9582,4.0029,-9.2421
9.0593,-7.7084,5.6323,6.459,-8.4412,-9.6922,7.5879,0.84449,7.5424,-3.2057
-0.74073,-3.9806,4.9611,-1.1667,8.6529,-1.5084,1.9248,6.5704,-7.819,1.2928
9.9567,-6.8163,-8.8773,2.0885,7.1621,-4.4121,-9.1462,-5.2407,8.4221,2.1824
5.0789,-5.8586,2.9591,5.9498,4.8578,-1.4426,-3.3025,-2.4717,8.5803,-3.072
4.3591,0.59174,3.0144,-4.7571,-8.8312,6.8553,3.8061,-4.6918,-4.3177,2.4268
-8.7203,-2.7343,-5.4748,6.0231,4.7249,9.5854,4.6115,7.1273,1.3564,1.6284
8.8841,6.4078,-4.5934,5.763,0.64801,-0.43205,-9.0288,-3.7782,-9.6848,-8.4631
8.1445,6.2867,-7.2626,-7.7378,-0.51669,-2.4983,3.7172,-2.5308,0.24415,5.5973
9.3668,-5.4537,6.8016,0.089909,-2.9438,-0.69066,9.0665,-6.3893,4.8168,8.8119
-0.059718,-3.4832,-3.513,-9.4794,9.8457,-3.569,8.5037,2.1817,0.66208,7.1691
